,username,tweet,retweet,Estado,Partido,Sentiment Analysis,isFavorable,time,NOME,Id_politico
318,samiabomfim,Estive ontem na Assembleia Legislativa de São Paulo junto com os servidores que acompanhavam a votação da reforma da previdência estadual. A decisão ficou para depois do carnaval. Reforço meu total apoio à luta do funcionalismo contra o confisco salarial.   https://t.co/3m324Fs0yf,False,São Paulo,PSOL,-1,-1,2020-02-20 11:48:51,SAMIA BOMFIM,489
319,samiabomfim,A reforma da previdência dos servidores estaduais de São Paulo foi aprovada ontem em primeira votação. Diversas categorias do funcionalismo seguem mobilizadas contra esse ataque de João Doria. Todo nosso apoio!  https://t.co/xd0oX0ijgV,False,São Paulo,PSOL,1,1,2020-02-19 19:39:45,SAMIA BOMFIM,489
320,samiabomfim,Servidores públicos de SP realizam plenária na Assembleia Legislativa para fortalecer a luta contra a reforma da previdência estadual e em solidariedade à greve dos petroleiros. É a classe trabalhadora em movimento! Nosso mandato e a bancada do PSOL na Alesp estão presentes. ✊  https://t.co/aLpkg9MQuz,False,São Paulo,PSOL,-1,-1,2020-02-18 18:41:18,SAMIA BOMFIM,489
321,samiabomfim,"ATENÇÃO, SERVIDORES!  Foi derrubada pelo STF a liminar que suspendia a tramitação da reforma da previdência do funcionalismo de SP. Nossa companheira @MonicaSeixas alerta: a base de Doria na ALESP quer aprovar esse ataque aos servidores de maneira urgente. É preciso resistir!  https://t.co/D0lMJNw8If",False,São Paulo,PSOL,-1,-1,2020-02-18 14:20:02,SAMIA BOMFIM,489
322,samiabomfim,Exigimos o avanço nas investigações do inquérito civil aberto pelo PSOL para apurar a interferência indevida do governo federal na votação da reforma da previdência.,False,São Paulo,PSOL,-1,-1,2020-02-12 11:32:59,SAMIA BOMFIM,489
323,samiabomfim,"#tbt de 2017, na luta junto com a militância do PSOL contra a reforma da previdência proposta pelo corrupto Michel Temer.  https://t.co/mjNpsI8fBG",False,São Paulo,PSOL,-1,-1,2020-01-30 15:45:52,SAMIA BOMFIM,489
324,samiabomfim,"São Carlos, no interior paulista, foi cenário de dois episódios lamentáveis. Um caso de violência política bolsonarista e a entrevista da dep. Carla Zambelli em que ela admite compra de votos na reforma da previdência.    https://t.co/UWKqIItrHX",False,São Paulo,PSOL,-1,-1,2020-01-25 13:52:51,SAMIA BOMFIM,489
325,samiabomfim,"Houve compra de votos na reforma da previdência, isso nunca foi segredo pra ninguém. Acionamos a Procuradoria Geral da República para que seja instalada investigação a partir da confissão da deputada Carla Zambelli. A reforma foi uma farsa!   https://t.co/UO44nbJj8j",False,São Paulo,PSOL,-1,-1,2020-01-23 09:34:06,SAMIA BOMFIM,489
326,samiabomfim,"Teve destaque na imprensa a denúncia que apresentamos contra a dep. Carla Zambelli, que confessou durante entrevista a uma rádio de São Carlos-SP que recebeu recursos por ter votado a favor da reforma da previdência. Esperamos celeridade da justiça.     https://t.co/iFrTo0HvOf",False,São Paulo,PSOL,-1,-1,2020-01-22 15:32:15,SAMIA BOMFIM,489
327,samiabomfim,A suspeita de corrupção por trás da aprovação da reforma da previdência não é de agora. O áudio que vazou ontem joga luz sobre um esquema de compra de votos através do uso de dinheiro público. O avanço das investigações sobre o caso é urgente!  https://t.co/GBsLn9M1Di,False,São Paulo,PSOL,1,1,2020-01-18 15:08:23,SAMIA BOMFIM,489
328,samiabomfim,A bancada do PSOL abriu inquérito no MPF para verificar a liberação de mais de R$ 444 milhões em emendas sem autorização. A integralidade da votação da reforma da previdência está em cheque. É inadmissível que dinheiro público seja usado para influenciar o processo legislativo.,False,São Paulo,PSOL,-1,-1,2020-01-17 22:25:07,SAMIA BOMFIM,489
329,samiabomfim,"Somado a diversas manifestações públicas de parlamentares e também do governo, o áudio de Carla Zambelli revela que a reforma da previdência só foi aprovada a partir da liberação de dinheiro público para compra de votos. Um verdadeiro esquema sujo de ""toma lá, dá cá"".",False,São Paulo,PSOL,-1,-1,2020-01-17 22:20:05,SAMIA BOMFIM,489
330,samiabomfim,ESCÂNDALO! Circula na internet um áudio da deputada Carla Zambelli confessando para o Secretário de Saúde de São Carlos que só conseguiu a liberação de recursos para suas emendas porque votou a favor da reforma da previdência.  https://t.co/E0k1mM7SWY,False,São Paulo,PSOL,-1,-1,2020-01-17 22:18:05,SAMIA BOMFIM,489
331,samiabomfim,Falei no plenário da Câmara sobre a derrota do governador Doria e de seu projeto de reforma da previdência estadual. Os trabalhadores do serviço público pressionaram e a justiça barrou a tramitação esse ano. Contem conosco para seguir nessa mobilização contra o confisco salarial.  https://t.co/FVH69hnU14,False,São Paulo,PSOL,-1,-1,2019-12-16 22:10:43,SAMIA BOMFIM,489
332,samiabomfim,O adiamento da votação da reforma da previdência do Doria é uma vitória parcial importante dos servidores públicos de SP. A greve mostrou sua força! Agora a luta segue para impedir o confisco salarial de 14% e para enterrar de vez esse projeto em 2020. Continuamos mobilizados!,False,São Paulo,PSOL,-1,-1,2019-12-13 09:37:51,SAMIA BOMFIM,489
333,samiabomfim,"Nosso advogado, Filipe Jordão, esteve hoje junto ao dep. Paulo Teixeira e equipe em audiência com Dias Toffoli, solicitando manutenção da liminar que impede a tramitação da reforma da previdência de Doria. Há pouco, foi confirmado que a votação da mesma não ocorrerá mais em 2019.  https://t.co/ILdHOJddWX",False,São Paulo,PSOL,-1,-1,2019-12-12 22:20:10,SAMIA BOMFIM,489
334,samiabomfim,"O projeto de reforma da previdência que Doria tenta aprovar na ALESP nesse fim de ano é uma verdadeira atrocidade. Não há qualquer estudo que comprove a necessidade da medida, mas o governador quer adotá-la para agradar os ""mercados"" e fortalecer seu plano presidencial de 2022.",False,São Paulo,PSOL,1,1,2019-12-11 17:43:31,SAMIA BOMFIM,489
335,samiabomfim,"Estou na Assembleia Legislativa de SP, junto aos servidores públicos estaduais, para fortalecer a resistência à proposta de reforma da previdência enviada por João Doria. Trata-se de um confisco de parte dos salários de professores, profissionais da saúde e tantos outros. À luta!  https://t.co/dF3eTsq6wV",False,São Paulo,PSOL,-1,-1,2019-12-09 10:55:41,SAMIA BOMFIM,489
336,samiabomfim,"Sem apresentar um diagnóstico que comprove a necessidade de São Paulo realizar uma reforma da previdência, o governador João Doria tenta passar a toque de caixa o confisco salarial do funcionalismo público. É preciso derrotar esse projeto nefasto.    https://t.co/xfNwsx3M0l",False,São Paulo,PSOL,-1,-1,2019-11-27 21:15:12,SAMIA BOMFIM,489
337,samiabomfim,800 bilhões tirados do trabalhador com a reforma da previdência. Redução do reajuste do salário mínimo.  Explosão da informalidade e desmonte dos serviços públicos. Metade do país vivendo com 400 reais ao mês.  E aí o governo vem dizer que está proibido protestar? Vamos à luta!,False,São Paulo,PSOL,-1,-1,2019-11-27 10:29:11,SAMIA BOMFIM,489
338,samiabomfim,"O governador João Doria quer confiscar salário de servidor público e aplicar uma nova reforma da previdência em São Paulo. Trabalhadores da educação, saúde, segurança, assistência social e outras tantas áreas se mobilizam para impedir mais esse ataque do tucano anti-povo.  https://t.co/JgfBcq4oyy",False,São Paulo,PSOL,-1,-1,2019-11-19 19:27:43,SAMIA BOMFIM,489
339,samiabomfim,Mais uma reforma da previdência no lombo do trabalhador.,False,São Paulo,PSOL,-1,-1,2019-11-19 15:17:35,SAMIA BOMFIM,489
340,samiabomfim,"@ViniciusPoit @pfnery Ah, não é? Guedes disse inúmeras vezes que o tal 1 trilhão de ""economia"" com a reforma da previdência seria para criar ""potência fiscal"" para a capitalização.    https://t.co/Mlc4OgZBKm",False,São Paulo,PSOL,-1,-1,2019-10-22 20:26:15,SAMIA BOMFIM,489
341,samiabomfim,"A reforma da previdência foi definitivamente aprovada no Congresso. O texto de Guedes e Bolsonaro se baseou na previdência do Chile, país que está em convulsão social por conta desse modelo perverso. Que nos sirva de inspiração a luta do povo chileno. A rebelião vai chegar aqui.",False,São Paulo,PSOL,-1,-1,2019-10-22 19:42:48,SAMIA BOMFIM,489
342,samiabomfim,"Nesta terça (15), acontece na Creche Central da Universidade de São Paulo o dia de atividades especiais de debate e reflexão. Nosso mandato veio conversar sobre as consequências da reforma da previdência e a importância das creches como política pública e direito. #EquipeSâmia  https://t.co/KeTfUWNPuA",False,São Paulo,PSOL,-1,-1,2019-10-15 14:51:51,SAMIA BOMFIM,489
343,samiabomfim,"A Câmara está votando o PLN 18, que nada mais é do que a fatura da reforma da previdência. Trata-se da aprovação de um crédito para que o governo possa pagar os 40 milhões reais prometidos aos deputados que votaram a favor da retirada de direitos do povo brasileiro. Uma vergonha!  https://t.co/aXH6UXiIG6",False,São Paulo,PSOL,-1,-1,2019-10-08 21:48:13,SAMIA BOMFIM,489
344,samiabomfim,"A reforma da Previdência ainda está sendo submetida a alterações no Senado e a votação definitiva deve acontecer em outubro. Ontem, os senadores retiraram da proposta a restrição de acesso ao abono salarial, uma tipo de décimo quarto salário pago a trabalhadores de baixa renda.",False,São Paulo,PSOL,-1,-1,2019-10-02 15:18:54,SAMIA BOMFIM,489
345,samiabomfim,"O Senado aprovou em primeira votação a reforma da previdência, mesmo com a denúncia de fraude nos números apresentados pelo governo. Mesmo depois da escancarada compra de votos na Câmara e de surgirem evidências sobre os malefícios da reforma trabalhista. Safadeza contra o povo.",False,São Paulo,PSOL,-1,-1,2019-10-02 10:03:19,SAMIA BOMFIM,489
346,samiabomfim,A reforma da previdência é uma farsa construída em cima de mentiras. O PSOL denunciou o Ministério da Economia no Tribunal de Contas da União. O Congresso está aprovando uma medida que prejudica o povo sem conhecer os verdadeiros números por trás dela.   https://t.co/eFOPCU8c8e,False,São Paulo,PSOL,-1,-1,2019-10-01 20:12:58,SAMIA BOMFIM,489
347,samiabomfim,Os governantes que diziam que a reforma trabalhista geraria mais empregos esconderam que os postos seriam precários e sem garantias. São os mesmos que mentiram ao país sobre a reforma da previdência. Trabalham contra o Brasil e a favor dos especuladores.   https://t.co/UIz3NWzqMk,False,São Paulo,PSOL,-1,-1,2019-09-28 15:00:35,SAMIA BOMFIM,489
348,samiabomfim,"Fosse um mero contorcionismo conceitual, vá lá. O problema é mentir conscientemente. A defesa da reforma da previdência não combina com qualquer tipo de preocupação com os mais pobres. Parlamentares subornados e um país inteiro enganado. Bom pros bancos.   https://t.co/uzE4vis0j5",False,São Paulo,PSOL,-1,-1,2019-09-27 13:09:03,SAMIA BOMFIM,489
349,samiabomfim,"Esses mesmos brasileiros de altíssima renda foram os que defenderam que os pobres e a classe média fizessem sacrifícios na reforma trabalhista e na da previdência. Enquanto isso, gozam de privilégios, zombam do nosso país e enganam o povo. Abutres.    https://t.co/CsdkPxWStI",False,São Paulo,PSOL,-1,-1,2019-09-23 11:34:50,SAMIA BOMFIM,489
350,samiabomfim,"Sua posição na reforma da previdência não tem relação com o fato de você ser mulher e jovem. Você é mulher adulta, inteligente e responsável pela sua posição. Seu voto prejudica mulheres jovens e trabalhadoras, assim como nós duas. A diferença é que eu votei pelo futuro delas.",False,São Paulo,PSOL,-1,-1,2019-09-16 13:30:27,SAMIA BOMFIM,489
351,samiabomfim,"""Bolsonaro tirou R$1 bilhão da Educação para comprar votos em favor da reforma da Previdência. Por isso temos que tomar as ruas no dia 13/08 para dizer CHEGA DE BOLSONARO!"" #EquipeSâmia #SâmiaNaTribuna",False,São Paulo,PSOL,-1,-1,2019-08-08 15:42:29,SAMIA BOMFIM,489
352,samiabomfim,"""Bolsonaro também enganou a população porque como candidato nunca disse que faria uma reforma da Previdência cruel como a que foi aprovada esta semana aqui."" #EquipeSâmia #SâmiaNaTribuna",False,São Paulo,PSOL,-1,-1,2019-08-08 15:22:42,SAMIA BOMFIM,489
353,samiabomfim,"Mesmo com muita dificuldade, a oposição conseguiu impedir ataques ainda mais duros aos trabalhadores rurais e aos miseráveis. Conseguimos impedir a capitalização que acabaria com a previdência social. Ainda assim, a reforma da previdência aprovada é péssima.",False,São Paulo,PSOL,-1,-1,2019-08-07 22:03:45,SAMIA BOMFIM,489
354,samiabomfim,Ficará registrado na história que a votação da reforma da previdência na Câmara foi feita através da compra de votos através de uma montanha de dinheiro em emendas parlamentares. Nossa convicção não se vende e essa vergonha nós não carregaremos. Não nos vendemos!,False,São Paulo,PSOL,-1,-1,2019-08-07 22:03:44,SAMIA BOMFIM,489
355,samiabomfim,"Encerrada a votação dos destaques da reforma da previdência. O texto vai ao Senado. Os trabalhadores saem perdendo. Os brasileiros mais pobres terão que contribuir mais e receberão menos. Os privilégios seguem mantidos. Muito em breve, o povo vai sentir o ataque, infelizmente.",False,São Paulo,PSOL,-1,-1,2019-08-07 22:03:43,SAMIA BOMFIM,489
356,samiabomfim,"A reforma da previdência é cruel com todos os trabalhadores, inclusive os professores. Com muita luta, conseguimos criar uma regra de transição para esses profissionais tão essenciais para o país. O único partido que votou contra foi o ""Novo"", legenda dos bancos e dos ricos.  https://t.co/erEPOJtoCj",False,São Paulo,PSOL,-1,-1,2019-08-07 20:14:31,SAMIA BOMFIM,489
357,samiabomfim,"""Dormia a nossa pátria mãe tão distraída, sem perceber que era subtraída em tenebrosas transações""  Na calada da noite, a Câmara aprovou a reforma da previdência em segundo turno. Não com o meu voto. Amanhã votamos destaques importantes do texto. Os que comemoram debocham do povo",False,São Paulo,PSOL,-1,-1,2019-08-07 00:56:07,SAMIA BOMFIM,489
358,samiabomfim,"A Câmara começou a discussão do segundo turno da reforma da previdência. O pacote de convicções dos favoráveis à medida custa caro ao governo, que terá que dispôr de recursos que não tem para pagar seus acordos. Vergonha nacional. Essa reforma é uma farsa!  https://t.co/WDYjGXMYfg",False,São Paulo,PSOL,-1,-1,2019-08-06 19:26:40,SAMIA BOMFIM,489
359,samiabomfim,"No momento em que a Câmara se prepara para votar a reforma da previdência em segundo turno, nosso esforço é para impedir que o governo corte o valor e a quantidade das pensões por morte. Tirar pensão de viúva pobre que depende disso para viver não é combater privilégio. É crime.",False,São Paulo,PSOL,-1,-1,2019-08-05 12:06:23,SAMIA BOMFIM,489
360,samiabomfim,"Foi divulgado ontem que o Itaú teve lucro de 7 bilhões no trimestre, aumento de 10,2%. Hoje, o banco anuncia programa de demissões voluntárias. É esse o tipo de empresa que patrocina a reforma da previdência e passa pano para os crimes de Bolsonaro. Abutres da pátria brasileira.",False,São Paulo,PSOL,-1,-1,2019-07-31 12:59:23,SAMIA BOMFIM,489
361,samiabomfim,"A reforma da Previdência impõe idade mínima a quem queira se aposentar. A medida prejudica quem começou a contribuir desde cedo e trabalhadores em funções desgastantes e exaustivas, como pedreiros, empregadas domésticas, etc.  https://t.co/HSD6PHYWSY",False,São Paulo,PSOL,-1,-1,2019-07-22 14:05:26,SAMIA BOMFIM,489
362,samiabomfim,Veja como ficou a reforma da Previdência aprovada em primeiro turno na Câmara nesta thread. Mas a batalha ainda não terminou! Dia 06/08 deve acontecer o segundo turno. É importante aumentarmos a mobilização para resistir a esta tragédia!,False,São Paulo,PSOL,-1,-1,2019-07-22 14:05:08,SAMIA BOMFIM,489
363,samiabomfim,A reforma da previdência muda a regra de calculo e diminui o valor das aposentadorias! Leia mais em:  https://t.co/zGE7nR5XLw  https://t.co/2Ma4d23Jzy,False,São Paulo,PSOL,-1,-1,2019-07-19 20:44:23,SAMIA BOMFIM,489
364,samiabomfim,"Cortes na educação, reforma da Previdência, laranjas, milícias, desemprego, censura, filho embaixador, ""golden shower"" e tantas outras declarações estúpidas. #200DiasDeVergonha",False,São Paulo,PSOL,-1,-1,2019-07-19 16:15:49,SAMIA BOMFIM,489
365,samiabomfim,"Graças à pressão popular, foi possível retirar pontos importantes da  reforma da Previdência. Mas ainda é possível – e urgente – derrota-la  por completo. Leia meu artigo no @MidiaNINJA :  https://t.co/cTWSt5VVdo",False,São Paulo,PSOL,1,1,2019-07-18 12:34:44,SAMIA BOMFIM,489
366,samiabomfim,ABSURDO! Governo vai ter que cortar mais verbas das áreas sociais para  pagar a conta das emendas parlamentares liberadas aos deputados que  votaram a favor da reforma da Previdência.   https://t.co/b1XUzWOfJ7,False,São Paulo,PSOL,-1,-1,2019-07-18 12:14:25,SAMIA BOMFIM,489
367,samiabomfim,"A reforma da Previdência vai tirar quase R$1 trilhão de reais dos trabalhadores: dinheiro que poderia ser usado para consumir, movimentar a economia e gerar empregos. É essa política de ""cortar gastos"" do governo que nos leva a uma crise sem fim. Entenda:  https://t.co/ul2vcz0zzy",False,São Paulo,PSOL,-1,-1,2019-07-16 15:13:47,SAMIA BOMFIM,489
368,samiabomfim,"A batalha da Previdência ainda não terminou. A proposta precisa ser aprovada em mais um turno na Câmara. Depois, haverá ainda dois turnos de votação no Senado. Ainda é possível pressionar para que haja mais recuos e até para que a reforma seja rejeitada!  https://t.co/zGE7nQOmmW",False,São Paulo,PSOL,1,1,2019-07-16 11:29:37,SAMIA BOMFIM,489
369,samiabomfim,"Depois de muita pressão de diversas categorias de trabalhadores, a reforma da Previdência sofreu algumas alterações. Veja como ficou:  https://t.co/iHNKpQl4mF",False,São Paulo,PSOL,-1,-1,2019-07-15 14:02:26,SAMIA BOMFIM,489
370,samiabomfim,Conseguimos reduzir a idade mínima de aposentadoria das professoras na ativa para 52 anos e dos professores para 55 anos. O texto original da reforma da previdência era ainda mais perverso com os educadores. Pequena mas importante vitória da educação brasileira!,False,São Paulo,PSOL,-1,-1,2019-07-12 17:20:54,SAMIA BOMFIM,489
371,samiabomfim,O povo brasileiro tem todos os motivos do mundo para se enfurecer com o que está acontecendo na Câmara. A compra desavergonhada de deputados para aprovar a reforma da previdência envolve não só emendas como cargos. Tudo isso para prejudicar os mais pobres.  https://t.co/NLByDkCZ4X,False,São Paulo,PSOL,-1,-1,2019-07-12 15:41:18,SAMIA BOMFIM,489
372,samiabomfim,"A juventude em luta mostra o caminho. Linda intervenção do @coletivojuntos na concentração do ato de estudante em Brasília contra a reforma da previdência e os cortes na educação. Menos armas, mais livros!  https://t.co/3irDXRWwSN",False,São Paulo,PSOL,-1,-1,2019-07-12 11:15:35,SAMIA BOMFIM,489
373,samiabomfim,"Na tribuna, falei da face mais perversa da reforma da previdência: o fim do abono salarial para ganha 2 salários mínimos. Estava muito emocionada e revoltada com os traidores. Perdemos uma batalha, mas a guerra pela sobrevivência e dignidade continua.  https://t.co/8MOLD8gEsh",False,São Paulo,PSOL,-1,-1,2019-07-12 00:33:14,SAMIA BOMFIM,489
374,samiabomfim,A criminosa reforma da previdência possibilita o rebaixamento do valor das pensões por morte para menos de 1 salário mínimo. As viúvas que recebem esse benefício não podem ser consideradas privilegiadas.  https://t.co/GrRgrsazRX,False,São Paulo,PSOL,-1,-1,2019-07-11 21:24:24,SAMIA BOMFIM,489
375,samiabomfim,"O #tbt de hoje é de 2017, quando Jair Bolsonaro disse que é ""uma falta de humanidade"" propor que o trabalhador só possa se aposentar aos 65 anos. A reforma da previdência que ele propôs faz justamente isso. É ou não um tremendo de um mentiroso? #ReformaInjusta  https://t.co/EJkL1txmN7",False,São Paulo,PSOL,-1,-1,2019-07-11 17:11:24,SAMIA BOMFIM,489
376,samiabomfim,"O economista francês Thomas Piketty, um dos mais lidos no mundo atualmente, escreveu uma ótima análise sobre a reforma da previdência no Brasil. A quem vai interessar investir em um país de população majoritariamente empobrecida e endividada?   https://t.co/Lb8iztJAhp",False,São Paulo,PSOL,-1,-1,2019-07-11 14:06:03,SAMIA BOMFIM,489
377,samiabomfim,"Votei contra a reforma da previdência com convicção. A proposta só fará mal ao país, especialmente ao povo trabalhador. Não são todos os deputados de SP, infelizmente, que poderão dormir com a consciência tranquila. Veja a lista dos que votaram a favor:  https://t.co/bVsYbtA07S  https://t.co/qaTNZWmO2z",False,São Paulo,PSOL,-1,-1,2019-07-11 12:06:00,SAMIA BOMFIM,489
379,samiabomfim,"Os votos que aprovaram o texto base da reforma da previdência ontem foram expressivos. No entanto, se engana quem acha que o governo finalmente tem uma base na Câmara. O balcão de negócios segue ativo.    https://t.co/9OgW8QbLdm",False,São Paulo,PSOL,-1,-1,2019-07-11 09:04:28,SAMIA BOMFIM,489
380,samiabomfim,VERGONHA! Acaba de ser aprovado em 1º turno na Câmara o texto-base da Reforma da Previdência de Bolsonaro. 379 deputados votaram a favor dessa reforma criminosa que visa acabar com a aposentadoria do povo brasileiro. Vamos lutar até o fim para barrar esse escárnio!#ReformaInjusta  https://t.co/gsHtPR11N9,False,São Paulo,PSOL,-1,-1,2019-07-10 20:46:43,SAMIA BOMFIM,489
381,samiabomfim,Nosso voto não está à venda e nossa dignidade não se corrompe. É uma vergonha o que está acontecendo na Câmara. Muitos deputados traindo seus eleitores em troca de dinheiro. O @psol50 segue em obstrução e votará contra essa reforma da previdência anti-povo. #ReformaInjusta  https://t.co/p7zi5QMg5s,False,São Paulo,PSOL,-1,-1,2019-07-10 17:16:58,SAMIA BOMFIM,489
382,samiabomfim,"Avança o ""toma lá, dá cá"" na Câmara. Um balcão de negócios para aprovar a reforma da previdência, prejudicar os mais pobres e fazer a alegrias dos bancos e especuladores. Ao todo, cerca de 2,5 bilhões de reais para os deputados apenas em julho. Safadeza completa! #ReformaInjusta  https://t.co/OUo9pWdShE",False,São Paulo,PSOL,-1,-1,2019-07-10 16:10:08,SAMIA BOMFIM,489
383,samiabomfim,"Não bastasse a compra de votos para aprovar a reforma da previdência, o povo é impedido de entrar na Câmara para acompanhar as discussões. Estudantes e trabalhadores foram recebidos com spray de pimenta na ""casa do povo"". Situação revoltante e inaceitável! #ReformaInjusta  https://t.co/x35S17283h",False,São Paulo,PSOL,-1,-1,2019-07-10 15:22:22,SAMIA BOMFIM,489
384,samiabomfim,Manifestantes contrários à reforma da previdência são reprimidos com spray de pimenta na entrada da Câmara Federal. A matéria é discutida em plenário nesse momento sem a presença da população. Os acessos ao prédio estão fechados. Inaceitável essa situação. Essa é a casa do povo?  https://t.co/pqRDr5jZKr,False,São Paulo,PSOL,-1,-1,2019-07-10 15:03:11,SAMIA BOMFIM,489
386,samiabomfim,"Os esforços na Câmara para impedir a destruição da previdência social são importantes, mas é o povo mobilizado que consegue derrotar de vez o projeto. Hoje, às 17h no MASP, tem manifestação contra a reforma da previdência. Compareça! #ReformaNão  https://t.co/NfjD8zTqY6",False,São Paulo,PSOL,-1,-1,2019-07-10 11:06:26,SAMIA BOMFIM,489
388,samiabomfim,"Vergonhoso o ""toma lá, dá cá"" para aprovar a reforma da previdência. Uma fortuna destina a atender ao fisiologismo da velha política em troca da retirada de direitos dos trabalhadores. O @psol50 não se vende. Nossa bancada está do lado do povo. Nosso voto é não! #ReformaNão  https://t.co/pxLdVHn0xb",False,São Paulo,PSOL,-1,-1,2019-07-09 23:32:40,SAMIA BOMFIM,489
389,samiabomfim,"A madrugada será longa, mas a nossa coragem vem do incentivo de cada brasileira e cada brasileiro consciente de seus direitos. Lutaremos até o limite das nossas forças para impedir que a Câmara aprove essa vergonhosa reforma da previdência. #ReformaNão  https://t.co/A3gNXK1bvf",False,São Paulo,PSOL,-1,-1,2019-07-09 21:35:55,SAMIA BOMFIM,489
392,samiabomfim,O @psol50 está em obstrução e é absolutamente contra a reforma da previdência. A proposta está sendo encaminhada através da compra de votos dos deputados. Não aceitaremos esse ataque aos trabalhadores brasileiros. Lutaremos até o fim para derrotar esse retrocesso. #ReformaNão  https://t.co/ep1t56WHgc,False,São Paulo,PSOL,-1,-1,2019-07-09 18:20:46,SAMIA BOMFIM,489
393,samiabomfim,"A bancada do @psolnacamara descobriu que o governo Bolsonaro cometeu crime de responsabilidade na liberação de emendas, no afã de comprar votos de deputados para aprovar a Reforma da Previdência. O caso é grave. #ReformaNão    https://t.co/XLG4KfD96w",False,São Paulo,PSOL,-1,-1,2019-07-09 16:12:51,SAMIA BOMFIM,489
396,samiabomfim,Um presidente que se aposentou aos 33 anos acha razoável que professores morram de trabalhar. A reforma da previdência será um desastre também para a educação. Não podemos permitir esse retrocesso! #ReformaNão  https://t.co/x8lbFcMvxv,False,São Paulo,PSOL,-1,-1,2019-07-09 10:38:18,SAMIA BOMFIM,489
398,samiabomfim,"A reforma da previdência vai diminuir o valor das aposentadorias. Para receber 100% do que receberia hoje sem a reforma, você teria que contribuir por 40 anos ao INSS. Faça as contas. Você quer trabalhar até morrer? Diga não a essa farsa! #ReformaNão  https://t.co/YNhnTBeCGr",False,São Paulo,PSOL,-1,-1,2019-07-09 10:16:57,SAMIA BOMFIM,489
400,samiabomfim,Os votos a favor da reforma da previdência serão muito bem remunerados pelo governo. Uma vergonha nacional que reúne o que há de mais podre na política em defesa de um só objetivo: fazer os mais pobres trabalharem até morrer. Canalhas! #ReformaNão   https://t.co/DmzHCD6eFZ,False,São Paulo,PSOL,-1,-1,2019-07-09 10:10:22,SAMIA BOMFIM,489
401,samiabomfim,A reforma da previdência é uma farsa encomendada pelos bancos para ampliarem seus lucros. É um ataque aos direitos dos mais pobres disfarçada de combate aos privilégios. Tem muita gente que vai encher o bolso enquanto o povo vai seguir no aperto. Nosso voto é não! #ReformaNão  https://t.co/gFLcBqKull,False,São Paulo,PSOL,-1,-1,2019-07-09 10:00:30,SAMIA BOMFIM,489
403,samiabomfim,"Aqueles que comemoram a reforma da previdência não têm um pingo de consideração com os brasileiros. Se quisesse arrecadar mais, o governo poderia apoiar as propostas que o @psol50 apresentou, a começar por uma reforma tributária solidária. Veja a íntegra:  https://t.co/QcQUIPThY9  https://t.co/c491DQx04v",False,São Paulo,PSOL,-1,-1,2019-07-05 15:14:30,SAMIA BOMFIM,489
408,samiabomfim,Profissionais da segurança pública gritam durante a reunião da comissão especial da reforma da previdência:  PSL TRAIU A POLÍCIA DO BRASIL!  https://t.co/lYmKlYrMRs,False,São Paulo,PSOL,1,1,2019-07-04 18:02:08,SAMIA BOMFIM,489
409,samiabomfim,O PSL de Jair Bolsonaro trabalhou para rejeitar reivindicações dos trabalhadores da segurança pública no texto da reforma da previdência. Esses profissionais vieram à Câmara e receberam de presente do governo essa enorme traição. Bolsonaro não defende polícia. Defende milícia.  https://t.co/mpLWEYMeEa,False,São Paulo,PSOL,-1,-1,2019-07-04 18:01:42,SAMIA BOMFIM,489
410,samiabomfim,Registrei meu voto contrário ao relatório da reforma da previdência. #EssaReformaÉUmaFarsa  https://t.co/q8KXADBnSP,False,São Paulo,PSOL,-1,-1,2019-07-04 14:27:21,SAMIA BOMFIM,489
411,samiabomfim,"A história é implacável com os traidores do povo. A reforma da previdência só beneficia os abutres da pátria, especuladores que enchem os bolsos enquanto os mais pobres perdem direitos. O @psol50 tem a consciência tranquila. Vamos lutar até o fim junto aos trabalhadores.  https://t.co/kQlNf6Ps1m",False,São Paulo,PSOL,-1,-1,2019-07-04 14:10:14,SAMIA BOMFIM,489
412,samiabomfim,Sou contra esse retrocesso que atinge os mais pobres e fará com que os brasileiros tenham que trabalhar mais e receber menos. A reforma da previdência é uma farsa que não ataca os verdadeiros privilegiados e foi feita sob encomenda dos bancos e dos especuladores. Meu voto é não!  https://t.co/XaKBtPQe4n,False,São Paulo,PSOL,-1,-1,2019-07-04 13:35:02,SAMIA BOMFIM,489
414,samiabomfim,A comissão especial da reforma da previdência vota hoje o relatório do dep. Samuel Moreira. A oposição está unida e vai lutar até o final contra esse ataque ao povo brasileiro. Toda pressão é fundamental. Participe nas redes dessa mobilização usando a hashtag #AReformaTeEngana  https://t.co/OW6y9jl0t0,False,São Paulo,PSOL,-1,-1,2019-07-03 10:19:46,SAMIA BOMFIM,489
415,samiabomfim,"Os mesmos mentirosos que disseram que a reforma trabalhista geraria milhões de novos empregos hoje dizem que a reforma da previdência vai salvar o país. E tem alguns ""tontos"" por aí ganhando dinheiro para defender essa mentira deslavada contra o povo.   https://t.co/KkgJmBqQ1D",False,São Paulo,PSOL,-1,-1,2019-07-03 09:43:11,SAMIA BOMFIM,489
